pdbId,AAA,AEE,DAL,DEI,DII,DN,EF,FI,FR,GM,HG,HP,II,LRE,LVL,MD,MF,MN,NE,NR,NV,NY,RM,YI,label,deg_0,clco_0,clce_0,dce_0,ebc_0,cfcc_0,sgc_0,deg_1,clco_1,clce_1,dce_1,ebc_1,cfcc_1,sgc_1,deg_2,clco_2,clce_2,dce_2,ebc_2,cfcc_2,sgc_2,deg_3,clco_3,clce_3,dce_3,ebc_3,cfcc_3,sgc_3,deg_4,clco_4,clce_4,dce_4,ebc_4,cfcc_4,sgc_4,deg_5,clco_5,clce_5,dce_5,ebc_5,cfcc_5,sgc_5,deg_6,clco_6,clce_6,dce_6,ebc_6,cfcc_6,sgc_6,deg_7,clco_7,clce_7,dce_7,ebc_7,cfcc_7,sgc_7,deg_8,clco_8,clce_8,dce_8,ebc_8,cfcc_8,sgc_8,deg_9,clco_9,clce_9,dce_9,ebc_9,cfcc_9,sgc_9
1ET9:A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.04615384615384616,1.0,0.9968203497615262,1.0,1.0,0.14358974358974358,0.005128205128205128,0.953846153846154,0.0,0.003179650238473768,0.0,0.0,0.15897435897435894,0.05641025641025641,0.0,0.0,0.0,0.0,0.0,0.4153846153846154,0.22564102564102564,0.0,0.0,0.0,0.0,0.0,0.12307692307692307,0.3384615384615385,0.0,0.0,0.0,0.0,0.0,0.13846153846153847,0.24102564102564106,0.0,0.0,0.0,0.0,0.0,0.015384615384615384,0.04102564102564103,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0
5JEZ:A,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0.0,0.009852216748768471,0.0,0.0,0.0,0.0,0.0,0.019704433497536943,0.0,0.1083743842364532,1.0,0.9938461538461538,1.0,1.0,0.1625615763546798,0.0,0.8866995073891626,0.0,0.003076923076923077,0.0,0.0,0.1625615763546798,0.07389162561576355,0.0049261083743842365,0.0,0.003076923076923077,0.0,0.0,0.3448275862068966,0.18719211822660087,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.15270935960591134,0.21182266009852216,0.0,0.0,0.0,0.0,0.0,0.014778325123152709,0.09852216748768472,0.0,0.0,0.0,0.0,0.0,0.0,0.07881773399014777,0.0,0.0,0.0,0.0,0.0,0.0,0.054187192118226604,0.0,0.0,0.0,0.0,0.0
2NVO:A,3,0,6,0,0,1,1,0,1,0,0,3,0,0,2,0,0,0,1,1,3,0,0,0,0,0.0,0.002012072434607646,0.0,0.0,0.0,0.0,0.0,0.008048289738430584,0.0,0.9537223340040242,1.0,0.9925925925925926,1.0,0.977867203219316,0.10261569416498996,0.0,0.04627766599597585,0.0,0.006837606837606839,0.0,0.022132796780684104,0.1267605633802817,0.06237424547283703,0.0,0.0,0.0005698005698005698,0.0,0.0,0.30784708249496984,0.2112676056338028,0.0,0.0,0.0,0.0,0.0,0.21327967806841047,0.2796780684104628,0.0,0.0,0.0,0.0,0.0,0.2012072434607646,0.2635814889336016,0.0,0.0,0.0,0.0,0.0,0.03420523138832998,0.06841046277665996,0.0,0.0,0.0,0.0,0.0,0.0060362173038229355,0.06841046277665996,0.0,0.0,0.0,0.0,0.0,0.0,0.04426559356136822,0.0,0.0,0.0,0.0,0.0
5J9O:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026954177897574125,0.0,0.2398921832884097,1.0,1.0,1.0,0.9622641509433962,0.08086253369272238,0.0,0.7601078167115903,0.0,0.0,0.0,0.03773584905660377,0.09703504043126683,0.048517520215633415,0.0,0.0,0.0,0.0,0.0,0.3261455525606469,0.2641509433962264,0.0,0.0,0.0,0.0,0.0,0.22911051212938005,0.2641509433962264,0.0,0.0,0.0,0.0,0.0,0.21563342318059306,0.261455525606469,0.0,0.0,0.0,0.0,0.0,0.03234501347708895,0.04582210242587601,0.0,0.0,0.0,0.0,0.0,0.016172506738544475,0.07547169811320754,0.0,0.0,0.0,0.0,0.0,0.0,0.04043126684636118,0.0,0.0,0.0,0.0,0.0
5CDL:A,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014326647564469915,0.0,0.4813753581661891,1.0,0.9959935897435898,1.0,0.9799426934097422,0.08022922636103152,0.005730659025787965,0.5186246418338109,0.0,0.002403846153846154,0.0,0.02005730659025788,0.09742120343839544,0.05444126074498568,0.0,0.0,0.0008012820512820513,0.0,0.0,0.3610315186246417,0.2550143266475645,0.0,0.0,0.0,0.0,0.0,0.2349570200573066,0.22636103151862466,0.0,0.0,0.0008012820512820513,0.0,0.0,0.16332378223495705,0.2693409742120344,0.0,0.0,0.0,0.0,0.0,0.03724928366762178,0.051575931232091685,0.0,0.0,0.0,0.0,0.0,0.011461318051575931,0.0830945558739255,0.0,0.0,0.0,0.0,0.0,0.0,0.05444126074498568,0.0,0.0,0.0,0.0,0.0
3MN1:C,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05747126436781608,1.0,1.0,1.0,1.0,0.09195402298850576,0.0,0.8563218390804598,0.0,0.0,0.0,0.0,0.13218390804597702,0.03448275862068965,0.08620689655172414,0.0,0.0,0.0,0.0,0.3160919540229885,0.2241379310344828,0.0,0.0,0.0,0.0,0.0,0.20114942528735635,0.26436781609195403,0.0,0.0,0.0,0.0,0.0,0.20114942528735635,0.2241379310344828,0.0,0.0,0.0,0.0,0.0,0.05747126436781608,0.10919540229885058,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.040229885057471264,0.0,0.0,0.0,0.0,0.0
3NJN:C,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.008695652173913044,0.0782608695652174,0.0,0.0,0.0,0.0,0.0,0.0782608695652174,0.0,0.017391304347826087,1.0,0.9846625766871164,1.0,1.0,0.21739130434782608,0.0,0.9043478260869564,0.0,0.015337423312883437,0.0,0.0,0.19130434782608696,0.08695652173913042,0.0782608695652174,0.0,0.0,0.0,0.0,0.2608695652173913,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.1217391304347826,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.11304347826086955,0.2,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.052173913043478265,0.0,0.0,0.0,0.0,0.0,0.0,0.060869565217391314,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0
4ZOE:A,0,0,1,0,0,0,2,0,0,0,2,0,0,1,0,1,0,1,3,2,3,1,1,1,0,0.0013812154696132596,0.0013812154696132596,0.0,0.0,0.0,0.0,0.0,0.0027624309392265192,0.0,0.7707182320441989,1.0,0.999613601236476,1.0,0.9378453038674032,0.10635359116022099,0.004143646408839779,0.2292817679558011,0.0,0.0003863987635239567,0.0,0.052486187845303865,0.12569060773480664,0.08425414364640885,0.0,0.0,0.0,0.0,0.009668508287292816,0.3052486187845304,0.2914364640883978,0.0,0.0,0.0,0.0,0.0,0.1947513812154696,0.28314917127071826,0.0,0.0,0.0,0.0,0.0,0.2154696132596685,0.18370165745856354,0.0,0.0,0.0,0.0,0.0,0.034530386740331494,0.05662983425414365,0.0,0.0,0.0,0.0,0.0,0.013812154696132596,0.0580110497237569,0.0,0.0,0.0,0.0,0.0,0.0,0.03729281767955801,0.0,0.0,0.0,0.0,0.0
4HGP:A,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05027932960893855,1.0,0.9983974358974358,1.0,0.9664804469273744,0.111731843575419,0.0,0.9497206703910616,0.0,0.0016025641025641025,0.0,0.0335195530726257,0.11731843575418995,0.0446927374301676,0.0,0.0,0.0,0.0,0.0,0.37988826815642457,0.1787709497206704,0.0,0.0,0.0,0.0,0.0,0.1843575418994413,0.2681564245810056,0.0,0.0,0.0,0.0,0.0,0.16759776536312848,0.2681564245810056,0.0,0.0,0.0,0.0,0.0,0.027932960893854747,0.0893854748603352,0.0,0.0,0.0,0.0,0.0,0.0111731843575419,0.07262569832402235,0.0,0.0,0.0,0.0,0.0,0.0,0.0782122905027933,0.0,0.0,0.0,0.0,0.0
2CPG:B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.17777777777777778,0.0,0.08888888888888889,0.2222222222222222,0.8943661971830986,1.0,0.9777777777777776,0.04444444444444445,0.0,0.4,0.7333333333333333,0.04225352112676056,0.0,0.022222222222222227,0.08888888888888889,0.022222222222222227,0.5111111111111111,0.04444444444444445,0.02112676056338028,0.0,0.0,0.17777777777777778,0.022222222222222227,0.0,0.0,0.035211267605633804,0.0,0.0,0.4222222222222222,0.08888888888888889,0.0,0.0,0.007042253521126761,0.0,0.0,0.06666666666666668,0.4222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666668,0.0,0.0,0.0,0.0,0.0,0.022222222222222227,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0
5HT9:A,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.8571428571428571,0.9966666666666668,1.0,0.9285714285714286,0.10714285714285714,0.0,0.05952380952380953,0.14285714285714285,0.0033333333333333327,0.0,0.07142857142857142,0.09523809523809523,0.023809523809523808,0.9166666666666666,0.0,0.0,0.0,0.0,0.35714285714285715,0.32142857142857145,0.023809523809523808,0.0,0.0,0.0,0.0,0.15476190476190474,0.2380952380952381,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.25,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0
3RFX:C,0,0,1,0,0,3,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0830188679245283,1.0,0.9989165763813652,1.0,0.9245283018867924,0.12452830188679245,0.0037735849056603774,0.9169811320754716,0.0,0.0010834236186348864,0.0,0.07547169811320754,0.1320754716981132,0.07169811320754718,0.0,0.0,0.0,0.0,0.0,0.3132075471698113,0.2490566037735849,0.0,0.0,0.0,0.0,0.0,0.13584905660377358,0.29056603773584905,0.0,0.0,0.0,0.0,0.0,0.2188679245283019,0.23018867924528305,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.06792452830188679,0.0,0.0,0.0,0.0,0.0,0.0,0.049056603773584916,0.0,0.0,0.0,0.0,0.0
2DXQ:B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.006944444444444444,0.04166666666666666,0.0,0.0,0.0,0.0,0.0,0.04166666666666666,0.0,0.0625,1.0,0.979591836734694,1.0,1.0,0.2013888888888889,0.006944444444444444,0.9097222222222222,0.0,0.020408163265306117,0.0,0.0,0.125,0.0763888888888889,0.027777777777777776,0.0,0.0,0.0,0.0,0.3194444444444444,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.1875,0.18055555555555555,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3125,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.09027777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0
5AHK:A,0,0,0,0,1,1,0,2,1,3,0,1,5,0,1,2,0,1,0,1,1,0,1,1,0,0.0018018018018018016,0.0018018018018018016,0.0,0.0,0.0,0.0,0.0,0.003603603603603604,0.0,0.6792792792792792,1.0,0.9980266403552048,1.0,0.9333333333333332,0.08648648648648649,0.0,0.3207207207207207,0.0,0.001973359644795264,0.0,0.055855855855855854,0.09549549549549548,0.06666666666666668,0.0,0.0,0.0,0.0,0.010810810810810813,0.3459459459459461,0.2972972972972973,0.0,0.0,0.0,0.0,0.0,0.1945945945945946,0.2720720720720721,0.0,0.0,0.0,0.0,0.0,0.1927927927927928,0.2108108108108108,0.0,0.0,0.0,0.0,0.0,0.06666666666666668,0.07567567567567568,0.0,0.0,0.0,0.0,0.0,0.012612612612612612,0.045045045045045036,0.0,0.0,0.0,0.0,0.0,0.0,0.03063063063063063,0.0,0.0,0.0,0.0,0.0
2C83:A,0,0,1,0,1,3,1,2,0,0,0,2,4,0,0,2,0,0,1,1,0,1,0,0,0,0.0,0.005115089514066497,0.0,0.0,0.0,0.0,0.0,0.010230179028132991,0.0,0.7365728900255755,1.0,0.993774319066148,1.0,0.9974424552429668,0.13554987212276215,0.0,0.2634271099744245,0.0,0.005447470817120622,0.0,0.0025575447570332483,0.15089514066496162,0.043478260869565216,0.0,0.0,0.0007782101167315176,0.0,0.0,0.360613810741688,0.1918158567774936,0.0,0.0,0.0,0.0,0.0,0.17902813299232734,0.27365728900255754,0.0,0.0,0.0,0.0,0.0,0.15601023017902813,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.007672634271099744,0.08951406649616367,0.0,0.0,0.0,0.0,0.0,0.0,0.07161125319693094,0.0,0.0,0.0,0.0,0.0,0.0,0.0639386189258312,0.0,0.0,0.0,0.0,0.0
3OJC:A,1,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.09012875536480687,1.0,0.9916864608076008,1.0,0.9785407725321889,0.055793991416309016,0.0,0.9098712446351932,0.0,0.00831353919239905,0.0,0.02145922746781116,0.0944206008583691,0.012875536480686695,0.0,0.0,0.0,0.0,0.0,0.3819742489270386,0.21030042918454936,0.0,0.0,0.0,0.0,0.0,0.21888412017167386,0.2703862660944206,0.0,0.0,0.0,0.0,0.0,0.2145922746781116,0.2918454935622318,0.0,0.0,0.0,0.0,0.0,0.030042918454935626,0.09012875536480687,0.0,0.0,0.0,0.0,0.0,0.0,0.09012875536480687,0.0,0.0,0.0,0.0,0.0,0.0,0.03433476394849785,0.0,0.0,0.0,0.0,0.0
3N4K:A,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.006097560975609756,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.042682926829268296,1.0,0.99815157116451,1.0,0.9939024390243902,0.14634146341463414,0.012195121951219513,0.9207317073170732,0.0,0.0018484288354898336,0.0,0.006097560975609756,0.13414634146341464,0.024390243902439025,0.03658536585365853,0.0,0.0,0.0,0.0,0.2926829268292683,0.18902439024390244,0.0,0.0,0.0,0.0,0.0,0.17073170731707318,0.3048780487804878,0.0,0.0,0.0,0.0,0.0,0.201219512195122,0.1951219512195122,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.07926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.1097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.07926829268292683,0.0,0.0,0.0,0.0,0.0
1F6K:A,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034129692832764505,0.0,0.17406143344709898,1.0,0.9981167608286252,1.0,0.9761092150170648,0.06484641638225255,0.0034129692832764505,0.8259385665529008,0.0,0.0018832391713747645,0.0,0.023890784982935155,0.12627986348122866,0.027303754266211604,0.0,0.0,0.0,0.0,0.0,0.3003412969283277,0.1945392491467577,0.0,0.0,0.0,0.0,0.0,0.2491467576791809,0.2832764505119454,0.0,0.0,0.0,0.0,0.0,0.21160409556313994,0.2901023890784983,0.0,0.0,0.0,0.0,0.0,0.034129692832764506,0.054607508532423216,0.0,0.0,0.0,0.0,0.0,0.010238907849829351,0.10580204778156996,0.0,0.0,0.0,0.0,0.0,0.0,0.040955631399317405,0.0,0.0,0.0,0.0,0.0
4HRQ:B,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01058201058201058,0.0,0.026455026455026454,1.0,1.0,1.0,0.9470899470899472,0.1111111111111111,0.005291005291005291,0.8412698412698413,0.0,0.0,0.0,0.047619047619047616,0.1111111111111111,0.0582010582010582,0.13227513227513227,0.0,0.0,0.0,0.005291005291005291,0.3333333333333333,0.20634920634920634,0.0,0.0,0.0,0.0,0.0,0.17989417989417988,0.291005291005291,0.0,0.0,0.0,0.0,0.0,0.19576719576719576,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.052910052910052914,0.0,0.0,0.0,0.0,0.0,0.021164021164021163,0.08465608465608465,0.0,0.0,0.0,0.0,0.0,0.005291005291005291,0.07936507936507936,0.0,0.0,0.0,0.0,0.0
4IMG:B,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0.0034129692832764505,0.0034129692832764505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18088737201365188,1.0,0.9962264150943396,1.0,0.9795221843003412,0.06825938566552901,0.0034129692832764505,0.8191126279863481,0.0,0.0037735849056603774,0.0,0.020477815699658702,0.09215017064846416,0.027303754266211604,0.0,0.0,0.0,0.0,0.0,0.32764505119453924,0.2150170648464164,0.0,0.0,0.0,0.0,0.0,0.2593856655290102,0.25597269624573377,0.0,0.0,0.0,0.0,0.0,0.21843003412969286,0.2969283276450512,0.0,0.0,0.0,0.0,0.0,0.020477815699658702,0.044368600682593864,0.0,0.0,0.0,0.0,0.0,0.010238907849829351,0.11604095563139932,0.0,0.0,0.0,0.0,0.0,0.0,0.03754266211604096,0.0,0.0,0.0,0.0,0.0
